62000	16.299390272	2.63176360459
63000	17.924996094	2.77564223998
64000	8.880268332	2.48482721417
65000	22.3099402368	2.96005023877
66000	26.1307942135	3.34496645543
67000	12.290792466	2.059820294
68000	18.3601715073	2.94462879863
69000	11.6983828092	2.18931355451
70000	26.0435913638	3.56216767776
71000	19.7306298001	2.74190915002
72000	11.0360614753	2.52031431892
73000	19.2767436017	2.99066904028
74000	7.71452255331	2.07160836598
75000	12.0547965663	2.14902509275
76000	8.365909695	2.20142813558
77000	12.585794779	2.2328821776
78000	12.6031032151	1.99859954567
79000	13.9124949277	2.34499944511
80000	16.82145164	2.9467951739
81000	27.0923945387	3.24855204288
82000	21.8609164771	3.274768952
83000	10.065230711	2.2860423907
84000	19.3489319192	3.42636626528
85000	17.362141161	2.66567133694
86000	15.4323089447	2.60250106516
87000	16.431031477	2.95511571296
88000	25.746075642	3.3234809045
89000	16.6830012397	2.49469281607
90000	23.4063114189	2.95424228243
91000	12.5976957386	1.9778626907
92000	12.8950700537	2.54868568479
93000	30.4022915221	3.69132895881
94000	28.9653725849	3.41444640301
95000	11.2963198344	2.54674443808
96000	17.6048661149	2.27516138294
97000	14.9007319625	2.31091980923
98000	35.4555856005	3.90683651913
99000	26.9473424814	3.51089743921
100000	17.3849523935	2.81926142647
1000	14.6518206654	2.88474529872
2000	18.7545043965	2.72507004329
3000	24.7316758472	3.46331896016
4000	18.3635537522	2.82710501211
5000	15.7623726395	2.33604101671
6000	14.6205192506	2.42610904331
7000	18.081268592	2.93484041457
8000	15.7172621127	2.51434882829
9000	39.454225662	4.94170106806
10000	17.9886800445	2.91879709028
11000	11.8479938968	2.10824328388
12000	9.72665713525	2.21989717346
13000	16.0332329335	2.7292138874
14000	25.3013572356	3.21072839606
15000	16.8494328348	2.29611891495
16000	21.6053813564	2.73093079631
17000	26.9451917197	2.8997095413
18000	14.1913720728	2.53086642423
19000	16.4395911462	2.47684724132
20000	16.4346938946	2.34286585437
21000	27.5897442113	3.66463397263
22000	7.58270821001	2.18056724274
23000	17.794725461	2.50487928826
24000	20.4398339333	2.50620686223
25000	24.3208844256	3.00249507702
26000	22.4352686877	3.38428051621
27000	17.6789095484	2.64784681522
28000	32.4615832018	4.25612117756
29000	7.51051165454	1.81694874977
30000	16.2229643003	2.58380397078
31000	27.8251610294	3.42887064682
32000	19.7589052006	2.92503195383
33000	22.1535036844	3.08138865489
34000	26.0681906549	3.12513043416
35000	27.4975473083	3.64506852978
36000	19.5787158671	3.02798950108
37000	16.2890202045	2.72119050167
38000	15.0647902624	2.53230440165
39000	9.71309614719	2.34379896964
40000	18.3643870391	3.02009966
41000	21.2154259783	2.60998598632
42000	22.9500949427	3.13257468011
43000	17.7118795186	2.70221864341
44000	22.4232108252	2.85816765971
45000	8.37440115737	2.21358483449
46000	22.3650631602	3.01946983173
47000	16.2409189452	2.59757040915
48000	18.5169894738	2.83247471244
49000	19.9415042756	2.82138070316
50000	15.4381002426	2.96906211197
51000	16.9231833683	2.53870365699
52000	15.2911295124	2.48147234922
53000	9.61097068452	2.35773713652
54000	20.6255799356	2.85516491931
55000	15.0327804577	2.456259873
56000	20.7557328012	3.42964102626
57000	18.3130107059	2.84704257297
58000	13.6160518551	2.01898210159
59000	24.3210652111	2.74602510485
60000	33.7364970078	3.94091497369
61000	23.1139418794	3.12154831633
62000	11.1084960912	2.03423932199
63000	20.0023530474	2.56759025824
64000	17.928304489	2.84863817059
65000	20.114892153	2.89793052826
66000	25.7412675247	3.4981550328
67000	14.0666531326	2.56685787653
68000	28.7998768257	3.48122545538
69000	22.7861998478	3.49710379535
70000	19.4191705533	3.03870850894
71000	18.9377572593	2.88247152512
72000	14.002304698	1.99140014077
73000	13.2306092698	2.43899770205
74000	15.0060002146	2.34209807717
75000	18.7184787036	2.84140253703
76000	17.3074960105	2.39263699375
77000	17.2253969698	2.63627582661
78000	17.7682029476	2.48759197212
79000	25.4386151509	3.35739120274
80000	15.5863785757	2.60078855947
81000	17.9543051931	2.56593371903
82000	17.4726648107	3.00213807637
83000	15.3556810553	2.08863937873
84000	12.979650229	1.93463558354
85000	12.9389304784	2.07966131055
86000	14.3669581048	2.66217570774
87000	32.8028447516	3.66484020189
88000	23.567519617	3.15719108088
89000	24.5497074998	3.27215860886
90000	14.1426129465	2.1368488911
91000	20.7286942043	3.58883562623
92000	21.3420920471	2.76910891607
93000	12.1713736525	2.48262337932
94000	16.5445155973	2.64833375374
95000	18.8538212138	2.97580630908
96000	14.7985006024	2.90703252041
97000	24.414971446	2.94036787148
98000	22.700377678	3.1333746988
99000	9.5437606096	2.81488972129
100000	16.5437643117	3.00335719538
